idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
dh1005,1.3851288881953035e-05,1.2285802532091194e-05,7.527405880930994e-06,9.422908017140314e-06,0.1519883650146219,0.0012488270257302,7.923661516548503e-06,9.960367934925204e-06,1.2608454152443444e-05,2.054468901174242e-05,1.2184553474274643e-05,0.0001009934820187,3.828969242399156e-05,1.295420488131198e-05,0.0342935845756626,1.6447374542897904e-05,9.046846126346028e-06,0.4280681430336403,2.090242871293483e-05,0.345911384734959,2.469163623805233e-05,6.759213000100248e-05,0.0153466341701963,4.0402228546663945e-05,3.292513901367256e-05,0.0003288846562834,2.4217920931996832e-05,1.5081545313972302e-05,1.1292008024786988e-05,3.4259561209909563e-05,0.000913182528971,3.343760690507583e-05,8.404569639870577e-06,2.249202278474556e-05,0.0001526468004417,2.723304564220831e-05,5.61182036801323e-05,1.5119708907325508e-05,0.0207350140594812,4.202238851674235e-06,2.369919853841384e-05,4.998064973691257e-05,8.413314127464509e-06,1.2485528867890482e-05,6.272056472564676e-05,1.5419975091314515e-05,1.7323103815157083e-05,1.4319259747449138e-05,1.0236813134219535e-05,7.632226642811292e-05
dh1006,3.758282193418966e-05,3.33351742799761e-05,2.0424175487235413e-05,2.556725782911394e-05,0.2779662730817601,0.0815994043741297,2.1499339330885763e-05,2.7025552472956905e-05,3.42106277123477e-05,5.5744082402875146e-05,3.306045433561903e-05,0.0418235943149917,0.0001038917536519,3.514875615565905e-05,0.0001735751078599,4.462680361363586e-05,2.454688584796416e-05,0.0005371882728387,5.6714740628495e-05,3.293782591807615e-05,0.1027188694842775,0.1174998251156699,9.058741255046186e-05,0.0709882982440142,8.933606448144629e-05,0.2892952481441838,6.571069434479847e-05,4.092088735265144e-05,3.063870304719048e-05,9.29567637689724e-05,3.365382959989486e-05,9.072654804393216e-05,2.280419150165144e-05,6.102779997319927e-05,0.0004141778840017,7.389165830122096e-05,0.0001522660074561,4.102443696060389e-05,4.6371823934712186e-05,1.1401971024745384e-05,0.0098406721407774,0.0001356129292534,2.282791799547806e-05,3.387709347449185e-05,0.00017018025079,4.1839151794861705e-05,0.0049351873776179,3.885257133139152e-05,2.777563362339606e-05,0.0002070858656712
dh1007,5.488850244005731e-05,4.868494968286781e-05,2.9828851277595032e-05,3.734015759104687e-05,0.1775116434332844,0.3047882448350025,3.139909348450014e-05,3.946995000676966e-05,4.996352125854747e-05,8.14124391283536e-05,4.828373004154923e-05,0.0004002068711047,0.0144298028489562,5.133362767152384e-05,0.000253500861324,6.51760110863486e-05,3.584993713673458e-05,0.1578433413248145,8.2830054241947e-05,4.8104635182538666e-05,9.784554689832204e-05,0.0002678473334941,0.0001323000019402,0.0001601019110255,0.0001304724483398,0.0013032712271585,9.5968355255442e-05,5.976363960211355e-05,4.474684018966726e-05,0.0001357603631756,4.915033552684528e-05,0.0215496116320858,0.1142578830666813,8.912913866888168e-05,0.0041744115471785,0.1286105669533409,0.0002223796056727,5.991487047345997e-05,6.772455713004558e-05,1.6652211893749958e-05,9.391281402685724e-05,0.0001980583206675,3.333943988533659e-05,4.947640523356001e-05,0.0002485427817819,6.110473528048315e-05,0.0714590076875833,5.674293058833783e-05,4.056541939776467e-05,0.000302442245106
dh1008,3.651195879871347e-05,3.238534115372472e-05,1.9842220874032725e-05,2.483875920992148e-05,0.1584468343898935,0.110142230082017,2.088674962256493e-05,2.6255502051787247e-05,3.323584992363338e-05,0.0024286074213056,3.211844892016347e-05,0.235336934704318,0.0001009315222658,3.414724787906272e-05,0.0001686293593856,4.335523334869778e-05,2.384746111633127e-05,0.0028963336201487,5.5098743695547846e-05,3.199931460564294e-05,6.508708414645883e-05,0.3444736660430094,8.800626734512498e-05,0.0024809518400468,8.679057446238321e-05,0.1172150712799024,6.38383719230387e-05,3.975491131674701e-05,2.976570160867448e-05,9.03081076439036e-05,3.269491689373269e-05,0.0119603998307079,2.215442209220636e-05,5.9288909228248e-05,0.0027768282180026,7.178623223628789e-05,0.0001479274281324,3.9855510442214576e-05,4.505053207261012e-05,1.1077089873895451e-05,0.0024369226996057,0.0001317488530836,2.2177472537075893e-05,3.2911819216948344e-05,0.0049142345903306,4.0647011264404325e-05,0.002420115331727,3.774552869286636e-05,2.698421082486668e-05,0.0002011852810952
dh1009,5.607646272486316e-06,4.973864552297894e-06,3.047444168512822e-06,0.4372519813194193,0.2584577422702085,0.0311384823609128,3.207866888518132e-06,4.03242041942021e-06,5.1044889419557645e-06,8.31744610468652e-06,4.932874222336797e-06,4.088686098559227e-05,1.550144920273794e-05,5.244464925596911e-06,2.5898741938319533e-05,6.658662550012685e-06,3.662584282987563e-06,0.1733019033182035,8.462275782199469e-06,4.914577118682916e-06,9.99632330911136e-06,2.7364439445297907e-05,1.35163391193001e-05,1.6356702126473526e-05,1.3329628356944746e-05,0.0267545958139819,9.80454131013198e-06,6.105711322894998e-06,4.571530292143756e-06,1.386986455578694e-05,5.021410378422376e-06,1.353709920572191e-05,3.4025608746257392e-06,9.105817430021842e-06,0.0595042098184998,1.1025204093674676e-05,2.27192601618132e-05,6.121161721326194e-06,0.0131353043487416,1.7012618272217838e-06,9.59453834783576e-06,2.023449273076769e-05,3.4061010501053515e-06,5.054723066765922e-06,2.539220313643605e-05,6.242723444697185e-06,7.0131985091673335e-06,5.797102654624914e-06,4.144338299740312e-06,3.0898804904787205e-05
dh1010,5.886724446997492e-06,5.221401035890268e-06,3.199107649793036e-06,4.00468602301559e-06,0.1825047901498655,0.0016792241568872,3.367514197178626e-06,4.233103642795928e-06,5.3585262664430455e-06,8.731384067728155e-06,5.178370722324235e-06,4.292169520495755e-05,1.6272916577027177e-05,5.50546849583005e-06,2.718765590882888e-05,6.99004710938853e-06,3.844861710275482e-06,0.2829928714543184,0.0003917098489341,5.159163018743318e-06,1.0493814685237944e-05,0.0004115527248093,1.418901265543165e-05,1.717073324553257e-05,1.3993009777242351e-05,0.0131558727689936,1.0292488187982724e-05,6.409576917707248e-06,4.7990436313701895e-06,1.4560132146297791e-05,5.271313095852564e-06,1.4210805918116686e-05,3.57189760369383e-06,9.558990612194728e-06,6.487408208537948e-05,1.1573900227946291e-05,2.3849939477894973e-05,6.425796242846752e-06,7.263375541260284e-06,1.7859292655793202e-06,0.0038383363077895,2.124151154384245e-05,3.575613964628496e-06,0.5145240246921704,2.6655907969763853e-05,6.553407781452213e-06,7.362227414044233e-06,6.0856095874256704e-06,4.350591389012912e-06,3.24365591867779e-05
dh1011,9.4852467420258e-06,8.413214787002482e-06,5.154704570564068e-06,6.452728575059982e-06,0.3119575025599727,0.1155885642556766,5.426057114632904e-06,6.820776630196622e-06,8.634163917212522e-06,0.0431932970943675,8.343880279291876e-06,0.0580526945878608,0.28994389594262,8.870931123679946e-06,4.380732051490357e-05,1.126302448295363e-05,6.195204538498727e-06,0.0001355769219171,1.431380830617954e-05,8.312931012097007e-06,1.6908625917651708e-05,4.628652512719769e-05,2.2862678094460715e-05,0.0388889725449849,0.0006393929777802,0.1155754415356589,1.6584229639319444e-05,1.0327716053951789e-05,7.73267262280489e-06,2.3460660890043377e-05,8.493637814852313e-06,2.2897793458827187e-05,5.7553789740519e-06,1.5402349027500504e-05,0.0001045312518502,1.864896181536965e-05,0.0105248132831582,1.0353850163391172e-05,1.1703437082737694e-05,2.877658008345366e-06,1.6229012883992115e-05,3.422633078565448e-05,5.76136712599703e-06,8.549985710783102e-06,4.295051798371528e-05,1.055946993406342e-05,1.1862716561964098e-05,9.805709275522833e-06,7.010083989843972e-06,0.0148565716826159
dh1012,0.0119348368619512,5.610136260209228e-06,3.4372823889702493e-06,4.3028363678719366e-06,0.3145548014848647,0.0470503225139406,3.6182268656443056e-06,4.548259763315429e-06,5.757470514526378e-06,0.2484514907043156,5.563902323998309e-06,0.0382996208101321,1.748444119128539e-05,5.915352646845574e-06,0.0078444437008549,7.510458683291883e-06,4.131113076363948e-06,9.040598926229095e-05,0.0218099285555948,5.543264599833098e-06,0.0423780586167276,0.0008535209717582,0.0337441410186172,0.0020750890780038,1.503479449311914e-05,0.1350657629961934,1.105876771277956e-05,6.886772272702562e-06,5.156334191841204e-06,1.5644139330787066e-05,5.663764291362454e-06,1.5268805636652073e-05,0.0045284457768912,1.0270660973148103e-05,0.0568329673565468,0.0094729794772212,0.0020822655535926,6.904199132554123e-06,0.0004191321319899,1.918892355160199e-06,0.0222225336560648,2.282294987775152e-05,3.841819737191007e-06,5.7013384389565685e-06,2.864045010564385e-05,7.041311397065236e-06,7.910347948286573e-06,6.538685455727016e-06,4.674494515377483e-06,3.485147292830732e-05
dh1013,7.125087428308015e-06,6.319803009966171e-06,3.8720891223251225e-06,4.847133290137737e-06,0.2310913950502097,0.0576356569403784,4.075922575789015e-06,5.123602067596995e-06,6.485774640728295e-06,1.056816492989234e-05,6.267720608456471e-06,0.0292436215718884,1.969617473500384e-05,6.6636284269415945e-06,0.0213474601617322,8.460510973600565e-06,4.653687476307716e-06,0.0723859789159348,1.0752185829990217e-05,0.0009329641750717,1.2701349920823765e-05,0.0241294815885483,1.7173889588612243e-05,0.0407964497842557,0.0278185277385698,0.0386280455637453,1.2457671299972044e-05,0.4262988212191489,5.808596232700808e-06,1.7623079769429882e-05,6.380214839016484e-06,1.720026739912079e-05,4.323301173756006e-06,1.1569871233399014e-05,0.0274167525752078,1.4008648061094907e-05,2.886714088112793e-05,0.0018612169668685,8.791338242867752e-06,2.161626940856198e-06,1.219084108389623e-05,2.570999003299465e-05,4.327799328343172e-06,6.422542012555285e-06,3.226338798011362e-05,7.932017850778972e-06,8.910985126695797e-06,7.36581111539428e-06,5.265805167315352e-06,3.92600880438966e-05
dh1014,5.055733475877488e-05,4.484329485066361e-05,2.7475102297753768e-05,3.43937029314585e-05,0.0845960026769782,0.4582819258918345,2.8921439096495112e-05,3.635543668883306e-05,4.602097630107819e-05,7.49883082169268e-05,4.4473734836886747e-05,0.0003686271597098,0.0001397577376508,4.728296971493818e-05,0.000233497496522,6.003307185020566e-05,3.3021073491343613e-05,0.0007226388530897,7.629406149258431e-05,4.430877207896744e-05,9.012470461543732e-05,0.0002467119105408,0.0001218604113673,0.0001474685143774,0.0001201770672231,0.1820323397156505,8.839563929070732e-05,5.504778231227101e-05,4.12159355474674e-05,0.0001250477207962,4.527195781029999e-05,0.000122047579849,3.067675827193202e-05,8.209609481266097e-05,0.0268599851853437,0.1677798970346218,0.0002048319715008,5.518707978712691e-05,6.238051602797408e-05,1.533821135138061e-05,8.650229767298846e-05,0.065939487160194,3.070867573393488e-05,4.557229785574167e-05,0.0100924892491956,5.628305418417029e-05,6.322949193450202e-05,5.226543282140833e-05,3.736446426758709e-05,0.0002785769906497
dh1015,1.314105734758123e-05,1.165584206720442e-05,7.141434504966221e-06,8.93974385268645e-06,0.4125367850409748,0.0011847928161914,7.517371941282092e-06,9.449645253330812e-06,1.1961949569724508e-05,1.949125014952847e-05,1.1559784603780249e-05,9.581499239894518e-05,3.632636993229564e-05,1.228997176280354e-05,6.0691569422185685e-05,1.5604027461081567e-05,8.58296471716453e-06,0.0001878310764472,1.9830646574578923e-05,1.1516906847815144e-05,0.0051509739095796,6.412631085513092e-05,3.167442789099562e-05,3.833058474388944e-05,3.12368865917948e-05,0.1874675356723857,2.2976135327103583e-05,1.4308231786232917e-05,1.0713004853751226e-05,0.3922899515786229,1.1767261796156569e-05,3.1723077444293634e-05,7.973621268066904e-06,2.1338733441805863e-05,0.0001448197619459,2.58366580600185e-05,5.324071565388372e-05,1.4344438522885244e-05,1.6214184201097346e-05,3.9867670228172095e-06,2.2484010675048275e-05,4.7417867756544114e-05,7.981917377831591e-06,1.1845327338570055e-05,5.950453744461866e-05,1.4629308413114735e-05,1.6434853291499943e-05,1.3585032780690124e-05,9.711915591373035e-06,7.240880531601394e-05
dh1016,2.132290005273691e-05,1.891296482890948e-05,1.1587811403211757e-05,1.4505778311894247e-05,0.110559353478715,0.0005357903698304,1.219781379256446e-05,1.5333152876597104e-05,1.94096599965042e-05,3.162682939800022e-05,1.875710037769086e-05,0.008475516963385,5.894377711453018e-05,0.0166600338137459,9.847915845761128e-05,2.531935666760073e-05,1.392686250273099e-05,0.000304777854928,3.217753972961133e-05,1.868752621172028e-05,3.801070760487166e-05,0.0153574700019981,5.1395457936391686e-05,6.219584968232058e-05,5.0685496085907786e-05,0.3721350094922172,3.728146253529307e-05,2.321677687263071e-05,1.738310135318514e-05,0.2510407925438958,1.909375634982822e-05,0.019464914946861,1.2938131602375382e-05,3.462458677386185e-05,0.0002349869746366,0.0042019459695574,8.638927816816078e-05,2.3275526530778687e-05,2.630940722744056e-05,6.468995036896772e-06,3.6482932821000735e-05,0.1373576991978678,1.295159300922112e-05,1.922042680825613e-05,0.062496897683352,2.3737761192475496e-05,2.666746859456861e-05,2.204330203681272e-05,1.5758717125877334e-05,0.0001174917419392
dh1017,2.862703224589446e-05,2.5391576787565763e-05,1.5557201406874665e-05,1.9474714155173868e-05,0.2806104458580186,0.0025810025218449,1.6376159335997027e-05,2.0585504820824503e-05,0.0167811590174176,4.246055943481968e-05,2.5182321167552145e-05,0.0151021501693007,0.0950247049773325,2.6772991597945275e-05,0.0410891256539921,3.399246997247331e-05,1.869749147460104e-05,0.0004091791200671,4.319991488751079e-05,2.5088914459843763e-05,5.103122697206748e-05,0.3296566739826793,6.900090644324658e-05,8.35009585944226e-05,6.804774806718653e-05,0.0621150884149113,5.0052179934827984e-05,0.024232981636505,2.3337660531190715e-05,7.080565367199172e-05,2.563429821318445e-05,6.910688667711771e-05,1.7370072066500443e-05,0.0056315187291619,0.0338256826691579,5.628366301486659e-05,0.0354878608662539,3.124852843134952e-05,3.532166108772984e-05,8.684941028741784e-06,4.898011488627389e-05,0.0001032970782634,1.738814466107693e-05,2.5804359475444727e-05,0.0001296271880677,3.186910098634146e-05,3.580237591908168e-05,2.9594207009980905e-05,2.115684556043845e-05,0.0560080737320453
dh1018,4.6018293421463815e-05,4.081726044834451e-05,2.5008385536053635e-05,3.1305833681745104e-05,0.163788373583827,0.2285991811521432,2.632487010764565e-05,3.30914428340548e-05,4.188920956909572e-05,6.825585223530333e-05,4.048087956054717e-05,0.0003355317854389,0.0001272102773974,4.303790111883934e-05,0.0002125340736294,5.464329812036017e-05,3.005643901654901e-05,0.0605111440225918,6.944437488314357e-05,4.033072717150679e-05,8.20333018206842e-05,0.0510999382758742,0.0001109197744208,0.0001342287800064,0.0001093875610411,0.0789020560688739,0.0599338432124831,5.010558825408181e-05,3.751556573765592e-05,0.0001138209269682,4.12074380150533e-05,0.0001110901389021,2.792259659479117e-05,0.0180307406233245,0.0005071401883565,0.0180464917770858,0.0001864421416119,5.023237959111279e-05,5.677998858235697e-05,1.3961145576522947e-05,0.2544556170114267,0.0001660512768588,2.795164850464212e-05,4.148081350850634e-05,0.0032010464272669,5.122995732392239e-05,5.75527433678053e-05,4.757303831088378e-05,0.0568947244331935,0.0032462355143844
dh1019,4.391550038414947e-05,3.895212715696104e-05,2.38656343588629e-05,2.987532237420082e-05,0.2705409099442789,0.0896370052769632,2.512196253644174e-05,3.157933861609002e-05,3.997509386267946e-05,6.513692017231186e-05,3.863111709967816e-05,0.0260234798099465,0.000121397439378,4.107129627357778e-05,0.0002028223886234,5.214638790747965e-05,2.868301844852369e-05,0.0348987441842687,6.627113361042806e-05,3.848782588202713e-05,7.82848130552146e-05,0.1315866210782183,0.0857834515114667,0.0001280952334748,0.0001043891270571,0.001042728541181,7.678289905411666e-05,4.781602742343006e-05,3.580130246192877e-05,0.000108619911569,0.0028952444818386,0.0001060139060992,2.6646681358962844e-05,0.0029272309465205,0.0004839665593987,8.634234954988026e-05,0.0001779227201364,4.793702506580447e-05,5.418544289687791e-05,1.3323194937146313e-05,0.3342177790119745,0.0001584636102407,2.667440574992481e-05,3.958535934576813e-05,0.0001988555005803,4.888901876333661e-05,5.492288686870024e-05,4.539920164102248e-05,3.2455807900592786e-05,0.0173774997220286
dh1020,3.871839795923441e-05,3.43424063811024e-05,2.104129796024248e-05,2.633978004864603e-05,0.1126271636501784,0.0588855424817584,2.214894819584025e-05,2.784213749431636e-05,3.524431189657157e-05,0.0025753695972119,3.405938569277885e-05,0.002800247470277,0.0001070308735629,3.621078616688076e-05,0.0001788197308256,4.5975215618108674e-05,2.5288577227799053e-05,0.0005534195745925,0.0101301931570243,3.3933052021511416e-05,6.902033495057425e-05,0.0001889397449287,9.332453787977516e-05,0.0001129360290324,9.203537996059328e-05,0.2955184480130245,6.769616231252217e-05,4.215732400667913e-05,3.1564460476469724e-05,0.3526075322133412,3.467068996529004e-05,0.0353446445507529,2.3493226858952444e-05,6.287177290934932e-05,0.0684111045464213,7.612431650247571e-05,0.0580695141616303,4.226400239650963e-05,4.777296224173088e-05,1.1746484934760666e-05,6.624618171964892e-05,0.0001397105138205,2.3517670255772547e-05,3.490069982356262e-05,0.0001753222971502,4.310333407924816e-05,4.8423134707577606e-05,4.0026513208149113e-05,2.8614882567458505e-05,0.000213343026046
dh1021,1.2183185932268724e-05,1.0806230225305931e-05,6.620884613454436e-06,8.288112490748881e-06,0.0980310391392662,0.1627274154283918,6.969419405168111e-06,8.760846412142044e-06,1.1090025092021972e-05,1.807050363932658e-05,0.0142720981104873,0.0103887171251564,3.367848624532442e-05,1.1394137254573942e-05,0.0452173073002509,1.4466626453431867e-05,7.957339522497761e-06,0.0001741397870572,1.838516094899109e-05,1.0677422202816658e-05,2.171803633754837e-05,5.945204770317231e-05,0.0111215508036568,3.553661082784506e-05,0.0095365472736278,0.1753873431974897,2.130137030005382e-05,1.326528327233567e-05,9.932117833012274e-06,0.0237991019280602,1.090952840279976e-05,2.941073466350311e-05,7.39241203298089e-06,1.9783321098472545e-05,0.0001342636318971,2.3953385232855136e-05,0.0008416588607786,1.3298850845550562e-05,1.5032307951869843e-05,3.696165584161282e-06,2.08451173533344e-05,4.396150812750542e-05,0.3660495107928781,1.098190363052845e-05,5.516716230105124e-05,1.3562956141446686e-05,1.523689214070411e-05,1.2594799328957904e-05,9.003999471167048e-06,0.0816739217299824
dh1022,4.818114692858991e-05,4.273566611592202e-05,2.6183776241415743e-05,3.277720359005394e-05,0.0712200294120316,0.1766768268483088,2.756213540810992e-05,3.464673612870174e-05,4.385799669897656e-05,7.146386797019691e-05,4.2383475372330174e-05,0.2290839705357274,0.081599619127406,4.506067659470718e-05,0.0096224958365699,5.72115256706116e-05,3.146908754619534e-05,0.000688674925669,7.270825102019586e-05,4.222626584150782e-05,8.588885580481445e-05,0.0002351164844332,0.0001161329886727,0.0001405375143381,0.0001145287614735,0.1390102780732383,8.424105631424723e-05,5.2460544060231074e-05,3.927879220466921e-05,0.0502523581776652,4.314418197498835e-05,0.0001163113602614,2.9234954821985727e-05,7.823758956648204e-05,0.0099309483984614,9.472904540384002e-05,0.1317948225638223,5.259329457278947e-05,5.944864029256252e-05,1.4617317512260064e-05,8.24367014940301e-05,0.0001738556641972,2.9265372167632705e-05,4.3430406079304944e-05,0.0973512220772628,5.363775832282437e-05,6.025771444740919e-05,4.9808964615516087e-05,3.5608339549034514e-05,0.0002654839101281
dh1023,3.633938656387166e-05,3.223227320330817e-05,1.9748437453117568e-05,2.4721359861089376e-05,0.2167786654195498,0.043451237358098,2.078802928053074e-05,2.613140652760709e-05,3.307876207935179e-05,5.389977800585487e-05,3.196664242464343e-05,0.0002649602657765,0.0001004544736786,0.0118501305156089,0.0001678323398236,4.315031666503477e-05,2.373474709617047e-05,0.2108467902946732,5.4838321805039694e-05,3.184807119344079e-05,6.477945278566515e-05,0.0049037884055667,8.759030943063563e-05,0.0001059967930574,8.638036246908129e-05,0.022131901878254,6.353664254795489e-05,3.956701140346954e-05,2.9625015274189884e-05,0.0591706045864691,3.2540385746624865e-05,8.772484159777375e-05,2.20497101496574e-05,5.90086826969009e-05,0.0878399452318899,7.14469376343142e-05,0.0001472282553762,3.96671350514093e-05,0.0543991030536185,1.1024734475336309e-05,6.217575449339205e-05,0.0001311261476807,2.2072651647570484e-05,3.2756262890148963e-05,0.0001645498022959,0.2859911557457262,4.544782593086109e-05,3.7567126041895936e-05,2.685667108937448e-05,0.000200234387341
dh1024,2.379789477853687e-05,2.1108233206335595e-05,1.2932833517257288e-05,1.6189495101203755e-05,0.1373208719603638,0.0346458096187097,1.3613640191798184e-05,1.7112904805537526e-05,2.1662580846956355e-05,3.529782329471356e-05,2.093427723408787e-05,0.043507117300894,6.578550770072525e-05,2.225661505816513e-05,0.0001099098455208,2.8258228681162337e-05,1.5543383292865078e-05,0.1349838411347298,3.5912455755247565e-05,2.085662744550483e-05,0.0170663371478867,0.0233305588194399,5.7361038931849005e-05,6.941505530396079e-05,5.656867028720854e-05,0.0469939142247104,4.1608801823886495e-05,0.0201450832277058,0.0015670293821018,5.8861340614629707e-05,2.1310009586707632e-05,5.744914119940528e-05,1.4439888277048474e-05,0.4132554762404195,0.000262262416599,4.678908657639553e-05,0.0945017604681075,2.5977166798351022e-05,2.936319653216888e-05,7.219865160470351e-06,0.0309932893231527,8.587173753567989e-05,1.4454912178248293e-05,2.1451382956829e-05,0.0001077601812013,2.649305402827036e-05,2.9762818849869445e-05,2.460191536545909e-05,1.758786520964907e-05,0.0001311292603305
dh1025,2.1868746992251832e-05,1.9397119608206885e-05,1.1884448885659056e-05,1.4877113105812822e-05,0.2712506573475803,0.1015237133209505,1.2510066783995128e-05,1.5725667710419188e-05,0.1777913980836988,3.243644760146984e-05,1.9237265168128106e-05,0.0314472334443812,6.04526844517986e-05,2.0452409263105414e-05,0.0512991897033144,2.5967509278798783e-05,1.428337757597897e-05,0.0003125798921243,3.300125561905826e-05,1.916590996648834e-05,3.898374731164704e-05,0.1039252671429905,5.271113513556077e-05,6.378800713349558e-05,5.1982998904373474e-05,0.2451328233591147,3.82358342284117e-05,2.381110534436688e-05,1.782809301236125e-05,5.408981666256591e-05,1.958253922840573e-05,5.2792095498507226e-05,1.3269336059589514e-05,3.55109448525349e-05,0.0016631743609051,4.299618541303044e-05,8.860076548828922e-05,0.0014460432913723,2.6982904236760684e-05,6.634595454002047e-06,3.741686287627554e-05,7.891064816567336e-05,1.328314206626502e-05,1.971245233590524e-05,0.0015211966638402,2.434542639119624e-05,2.735013165076425e-05,2.2607590615000417e-05,1.616212601925333e-05,0.0114978748836319
dh1026,1.9710323851477017e-05,0.0166809477162895,1.07114658382421e-05,1.3408757136132084e-05,0.3585591381677407,0.0556128856624209,1.1275335884745144e-05,1.4173560262181297e-05,1.7941775435422114e-05,2.923500313223035e-05,1.7338566613573497e-05,0.0296252284144128,0.0936262514741076,1.84337772192245e-05,0.028290741647883,2.3404542458820377e-05,1.287362270070696e-05,0.0002817285739056,2.9744065171519702e-05,1.7274254097940776e-05,3.513609100370268e-05,0.0911043387041824,4.750859957678308e-05,0.023129982296218,4.685232965286926e-05,0.0632764467098995,3.446199618297298e-05,2.146097340489556e-05,1.606847831987795e-05,4.875120663584084e-05,0.0012994547680672,4.758156923404663e-05,1.1959666053169702e-05,3.200605062390597e-05,0.0322623408731178,3.875250553537626e-05,0.0141797110213475,2.1515280032295976e-05,2.4319718964620043e-05,5.979767613949249e-06,3.3723856472389425e-05,7.112224725204649e-05,1.1972109420993484e-05,1.7766853290001363e-05,8.925109088589832e-05,2.1942557506508617e-05,2.465070140543913e-05,2.037624435826841e-05,0.1422949225613846,0.0488171964657943
dh1027,4.6156424330340176e-05,4.09397796654727e-05,2.5083452009987986e-05,3.139980290437548e-05,0.1102502708057935,0.253298573484274,2.640388821031013e-05,3.319077183421642e-05,4.2014946404594986e-05,6.846073256015683e-05,4.060238907926403e-05,0.0003365389351404,0.0001275921183986,4.3167085926785817e-05,0.0002131720269861,5.480731829303887e-05,3.0146657991010296e-05,0.0006597346497782,0.0030713049616243,4.045178598498392e-05,8.227953725655404e-05,0.0002252361538558,0.0361310783836161,0.000134631688111,0.0001097159044477,0.1601835003441242,8.070098345810122e-05,5.025598780023476e-05,0.1381136265631151,0.000114162577797,0.0030429832672942,0.0001114235928551,2.8006410516583145e-05,0.0210865147733669,0.2706573549464168,9.074823441932674e-05,0.0001870017760651,5.038315972075373e-05,5.695042235653106e-05,1.4003052079003998e-05,7.897245327495985e-05,0.0001665497050291,2.803554963016144e-05,4.160532448109683e-05,0.0002090027162372,5.138373183489871e-05,5.772549668303396e-05,4.7715836023082895e-05,3.411196566906159e-05,0.0002543274452747
dh1028,3.804778339204309e-05,3.374758533463711e-05,2.0676856204682027e-05,2.58835669528502e-05,0.0809844704214152,0.0454939783920509,2.1765321597349912e-05,2.735990310525174e-05,3.463386956904138e-05,5.64337285892666e-05,3.3469466651727264e-05,0.022546383719982,0.000105177065897,3.558360420758255e-05,0.0125473708915548,4.517891073597674e-05,2.4850571288339464e-05,0.0005438341772607,0.2573877025641326,3.334532111852195e-05,6.782488151009325e-05,0.0001856672504055,9.17081281656008e-05,0.007533968966353,9.044129885828252e-05,0.4636030547845638,6.652364394961047e-05,4.14271461821098e-05,3.101775430791022e-05,9.410679216426007e-05,3.407018294612624e-05,9.18489849944726e-05,2.3086316940351685e-05,6.178281445547562e-05,0.0028936316218455,7.480581991545804e-05,0.0768583697046225,4.153197686940105e-05,4.694551983487002e-05,1.1543032201028302e-05,6.5098777466798e-05,0.0273549171064159,2.311033697001707e-05,3.4296208962874244e-05,0.0001722856610129,4.235677106911298e-05,4.758443111353532e-05,3.933324168230959e-05,2.811926399593572e-05,0.0002096478591844
dh1029,5.072410816317025e-05,4.499121936017807e-05,2.756573437652473e-05,3.450715738777053e-05,0.1970308084263145,0.0837420306527764,2.901684220429637e-05,0.0033351738635514,4.617278562662807e-05,7.523567203685235e-05,4.462044027933764e-05,0.1026294966879498,0.0298285052674333,4.743894197627094e-05,0.0035329662356019,6.023110285434266e-05,3.3130000056978784e-05,0.0106211181245056,7.654573259888326e-05,4.445493335901603e-05,9.042199884347678e-05,0.0002475257387503,0.0001222623921236,0.0001479549685447,0.0001205734951346,0.1892302065243236,8.868722985355156e-05,5.522936834928098e-05,4.135189449228496e-05,0.0001254602155253,4.542129634967695e-05,0.0001224501780177,3.0777951648466485e-05,8.2366905077577e-05,0.0038576986695513,0.0330867137787462,0.2014261162259415,5.536912532450841e-05,6.258629054270201e-05,1.538880748617708e-05,8.6787642672676e-05,0.0001830316229,3.080997439655342e-05,4.572262712637638e-05,0.0859958468568317,5.646871501065272e-05,6.343806696478041e-05,5.243784072632287e-05,3.748771836986615e-05,0.0530586719519606
dh1030,3.651195879871347e-05,3.238534115372472e-05,1.9842220874032725e-05,2.483875920992148e-05,0.2391781914576385,0.1600057153297419,2.088674962256493e-05,2.6255502051787247e-05,3.323584992363338e-05,5.415574284256445e-05,3.211844892016347e-05,0.0335085420349553,0.3562686832917293,3.414724787906272e-05,0.0167897911086272,4.335523334869778e-05,2.384746111633127e-05,0.0005218819416856,5.5098743695547846e-05,3.199931460564294e-05,6.508708414645883e-05,0.0001781726658613,8.800626734512498e-05,0.0001065001615838,8.679057446238321e-05,0.0602282309967882,6.38383719230387e-05,3.975491131674701e-05,2.976570160867448e-05,9.03081076439036e-05,3.269491689373269e-05,8.814143839252323e-05,2.215442209220636e-05,5.9288909228248e-05,0.0241468933241704,7.178623223628789e-05,0.0001479274281324,3.9855510442214576e-05,4.505053207261012e-05,1.1077089873895451e-05,6.247102114262513e-05,0.0001317488530836,2.2177472537075893e-05,3.2911819216948344e-05,0.0001653312334044,4.0647011264404325e-05,4.5663653263989154e-05,3.774552869286636e-05,2.698421082486668e-05,0.1070515108119343
